Detail results of the state of the art classifiers:


+-----------+----------------------+-----------------------+----------------------+----------------------+-----------------------+
| Algorithm |       Accuracy       |       Precision       |        Recall        |          F1          |    Execution Time     |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006309032440185547  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005249977111816406  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.01015019416809082   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010800361633300781 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05499601364135742   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006330728530883789  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.987022399902344e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005290508270263672  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.01031184196472168   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010919570922851562 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054342031478881836  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006283998489379883  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 |  0.000522613525390625  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010151147842407227  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010919570922851562 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054908037185668945  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006306171417236328  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.605552673339844e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005400180816650391  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010274648666381836  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001277923583984375  |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |   0.0546720027923584   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.00632023811340332   |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 8.082389831542969e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005228519439697266  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010123014450073242  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011682510375976562 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05481290817260742   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006342887878417969  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005271434783935547  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010288000106811523  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010800361633300781 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054843902587890625  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006311893463134766  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.605552673339844e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005381107330322266  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010077953338623047  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00012111663818359375 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054885149002075195  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006394863128662109  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.486343383789062e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005261898040771484  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010082006454467773  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011801719665527344 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |   0.054718017578125    |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006314992904663086  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.486343383789062e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005271434783935547  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010102033615112305  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011801719665527344 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05554008483886719   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006429910659790039  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.915496826171875e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005261898040771484  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010201215744018555  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010800361633300781 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05468893051147461   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 | 0.0063440799713134766  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 |   9.918212890625e-05   |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005259513854980469  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010144948959350586  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010800361633300781 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05459475517272949   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006329059600830078  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005278587341308594  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010137796401977539  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011014938354492188 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054644107818603516  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006268024444580078  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.486343383789062e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005230903625488281  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010126829147338867  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010824203491210938 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054885149002075195  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 | 0.0062448978424072266  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.390975952148438e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005257129669189453  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010137081146240234  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011014938354492188 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05497288703918457   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.00624394416809082   |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.390975952148438e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005280971527099609  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010026216506958008  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010800361633300781 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054754018783569336  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006293058395385742  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.915496826171875e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005249977111816406  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010270118713378906  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010895729064941406 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05501294136047363   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006195783615112305  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.700920104980469e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005249977111816406  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010149955749511719  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011324882507324219 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.055006980895996094  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006253719329833984  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.486343383789062e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005271434783935547  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010087013244628906  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010776519775390625 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05476570129394531   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006303071975708008  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.486343383789062e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005269050598144531  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010151147842407227  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001087188720703125  |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054388999938964844  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006318807601928711  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.605552673339844e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005228519439697266  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010212898254394531  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011014938354492188 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05500507354736328   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006250143051147461  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005230903625488281  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010211706161499023  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011587142944335938 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05494809150695801   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.00626373291015625   |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005259513854980469  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010114908218383789  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011205673217773438 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05530190467834473   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006266117095947266  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.390975952148438e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005908012390136719  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.01014399528503418   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010919570922851562 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054739952087402344  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006345987319946289  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.987022399902344e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005519390106201172  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010097980499267578  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010800361633300781 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.055640220642089844  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006307125091552734  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005240440368652344  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.01017308235168457   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011801719665527344 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05498194694519043   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006331205368041992  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.605552673339844e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005519390106201172  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010107994079589844  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011181831359863281 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05511021614074707   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006306886672973633  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.581710815429688e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005269050598144531  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010113716125488281  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  |   0.0001068115234375   |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05485272407531738   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006381034851074219  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.605552673339844e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005598068237304688  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010141134262084961  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010895729064941406 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05472421646118164   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006354093551635742  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005238056182861328  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010150909423828125  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010800361633300781 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |   0.0551297664642334   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |   0.006317138671875    |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.581710815429688e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005638599395751953  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010140180587768555  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010895729064941406 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.055184125900268555  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 | 0.0063381195068359375  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005319118499755859  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010176897048950195  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011706352233886719 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05492401123046875   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006357908248901367  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.605552673339844e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005309581756591797  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010149955749511719  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010800361633300781 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054981231689453125  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 | 0.0062978267669677734  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.605552673339844e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005269050598144531  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010129690170288086  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00011491775512695312 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.054670095443725586  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.00629878044128418   |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.581710815429688e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005490779876708984  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010107278823852539  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00013899803161621094 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.05492901802062988   |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006354808807373047  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 |   0.0005340576171875   |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010233879089355469  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010800361633300781 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.055117130279541016  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006237983703613281  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.414817810058594e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005478858947753906  |
|    RFC    | 0.4394366197183099  | 0.45987002917717873 | 0.4394366197183099  | 0.43704258109444055 |  0.010232925415039062  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00010895729064941406 |
|    SVM    | 0.30985915492957744 | 0.29389963370253785 | 0.30985915492957744 | 0.26654440857418626 |  0.055490970611572266  |
|    KNN    | 0.36338028169014086 | 0.38473474364025095 | 0.36338028169014086 | 0.36372897315836294 |  0.006350040435791016  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.557868957519531e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005331039428710938  |
